message_id,message_text,label,scam_type,platform,contains_link,btc_address_present,urgency_level,promised_return_pct,sentiment_score,message_length,created_at
MSG00211,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,Twitter,No,No,medium,,0.264,47,2024-06-25 04:10:00
MSG00212,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,low,,0.23,48,2024-06-24 04:09:00
MSG00213,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,phishing,Discord,No,Yes,low,,-0.219,43,2024-12-08 08:12:00
MSG00214,Latest Bitcoin market update and trends.,legit,none,Email,No,No,medium,,0.495,40,2024-09-17 00:40:00
MSG00215,Blockchain technology explained in simple terms.,legit,none,Telegram,No,No,high,,0.314,48,2024-03-16 11:39:00
MSG00216,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,phishing,Email,No,No,high,50.0,0.661,43,2024-12-04 07:52:00
MSG00217,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Twitter,No,Yes,medium,,-0.413,43,2024-02-01 21:34:00
MSG00218,Bitcoin price shows strong resistance near 65k.,legit,none,Email,No,No,medium,,0.031,47,2024-12-10 17:15:00
MSG00219,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,Email,Yes,No,low,100.0,-0.454,69,2024-09-24 23:36:00
MSG00220,Elon Musk BTC giveaway! Limited time offer.,scam,impersonation,WhatsApp,No,No,low,200.0,0.384,43,2024-09-24 11:51:00
MSG00221,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,impersonation,Twitter,Yes,No,low,100.0,-0.358,69,2024-02-28 07:18:00
MSG00222,Urgent: Your wallet is compromised. Verify immediately.,scam,investment,WhatsApp,No,Yes,medium,50.0,0.38,55,2024-09-12 23:43:00
MSG00223,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Discord,Yes,Yes,medium,,-0.85,69,2024-10-22 19:02:00
MSG00224,Invest now and double your Bitcoin in 24 hours.,scam,giveaway,Twitter,No,No,high,200.0,-0.93,47,2024-02-18 22:59:00
MSG00225,Blockchain technology explained in simple terms.,legit,none,Email,No,No,medium,,0.899,48,2024-01-24 13:58:00
MSG00226,Latest Bitcoin market update and trends.,legit,none,Email,No,No,medium,,-0.112,40,2024-02-25 23:40:00
MSG00227,Tips for long-term crypto investment.,legit,none,Email,No,No,medium,,-0.371,37,2024-07-21 22:27:00
MSG00228,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,high,,-0.628,47,2024-10-08 19:05:00
MSG00229,Blockchain technology explained in simple terms.,legit,none,Email,No,No,high,,-0.107,48,2024-07-26 22:49:00
MSG00230,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,phishing,Telegram,No,Yes,medium,50.0,0.797,43,2024-11-20 02:52:00
MSG00231,Blockchain technology explained in simple terms.,legit,none,Email,No,No,high,,-0.87,48,2024-07-30 10:26:00
MSG00232,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Email,No,No,low,50.0,0.584,43,2024-06-21 09:15:00
MSG00233,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Discord,Yes,No,medium,50.0,0.224,69,2024-03-03 18:43:00
MSG00234,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,high,,0.438,48,2024-10-26 03:09:00
MSG00235,Invest now and double your Bitcoin in 24 hours.,scam,phishing,Telegram,No,Yes,high,,-0.1,47,2024-09-07 20:49:00
MSG00236,Tips for long-term crypto investment.,legit,none,Discord,No,No,low,,0.536,37,2024-04-03 23:00:00
MSG00237,Invest now and double your Bitcoin in 24 hours.,scam,phishing,Twitter,No,No,medium,50.0,-0.676,47,2024-06-13 04:22:00
MSG00238,Invest now and double your Bitcoin in 24 hours.,scam,investment,Twitter,No,No,high,100.0,-0.75,47,2024-08-08 12:14:00
MSG00239,Tips for long-term crypto investment.,legit,none,Telegram,No,No,high,,0.883,37,2024-04-22 06:44:00
MSG00240,Tips for long-term crypto investment.,legit,none,Discord,No,No,medium,,0.685,37,2024-01-30 23:55:00
MSG00241,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,high,,0.542,47,2024-07-11 17:11:00
MSG00242,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,high,,0.278,37,2024-12-28 15:50:00
MSG00243,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,Telegram,No,Yes,high,200.0,-0.405,55,2024-02-23 03:17:00
MSG00244,How to secure your crypto wallet effectively.,legit,none,WhatsApp,No,No,medium,,-0.031,45,2024-05-28 13:33:00
MSG00245,Invest now and double your Bitcoin in 24 hours.,scam,giveaway,Email,No,Yes,medium,100.0,0.951,47,2024-04-05 05:18:00
MSG00246,Invest now and double your Bitcoin in 24 hours.,scam,ponzi,Twitter,No,No,medium,,-0.465,47,2024-06-29 12:41:00
MSG00247,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,medium,,0.891,47,2024-10-31 11:26:00
MSG00248,How to secure your crypto wallet effectively.,legit,none,Email,No,No,high,,0.442,45,2024-05-18 05:35:00
MSG00249,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,medium,,-0.002,40,2024-08-12 16:08:00
MSG00250,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,WhatsApp,Yes,No,low,50.0,0.167,69,2024-02-05 10:21:00
MSG00251,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,high,,0.765,48,2024-12-08 16:06:00
MSG00252,Invest now and double your Bitcoin in 24 hours.,scam,phishing,Twitter,No,No,medium,100.0,0.528,47,2024-09-23 11:13:00
MSG00253,Latest Bitcoin market update and trends.,legit,none,Twitter,No,No,high,,0.124,40,2024-09-20 23:33:00
MSG00254,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,impersonation,Discord,Yes,No,high,100.0,0.651,69,2024-03-27 12:22:00
MSG00255,Bitcoin price shows strong resistance near 65k.,legit,none,WhatsApp,No,No,medium,,0.59,47,2024-09-03 21:56:00
MSG00256,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Discord,No,No,high,,-0.909,43,2024-04-09 18:53:00
MSG00257,Elon Musk BTC giveaway! Limited time offer.,scam,ponzi,WhatsApp,No,No,high,50.0,-0.344,43,2024-08-19 22:42:00
MSG00258,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,high,,0.685,40,2024-09-01 22:33:00
MSG00259,Invest now and double your Bitcoin in 24 hours.,scam,investment,WhatsApp,No,Yes,medium,100.0,0.348,47,2024-10-30 07:34:00
MSG00260,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,WhatsApp,Yes,No,high,50.0,0.443,69,2024-12-15 20:27:00
MSG00261,Tips for long-term crypto investment.,legit,none,Discord,No,No,medium,,-0.704,37,2024-06-25 08:41:00
MSG00262,Tips for long-term crypto investment.,legit,none,Twitter,No,No,low,,-0.962,37,2024-08-16 10:10:00
MSG00263,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Telegram,No,No,high,200.0,0.746,43,2024-02-15 08:26:00
MSG00264,Tips for long-term crypto investment.,legit,none,Telegram,No,No,high,,-0.35,37,2024-12-14 08:08:00
MSG00265,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,WhatsApp,No,Yes,medium,100.0,0.352,55,2024-07-11 12:03:00
MSG00266,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Email,No,No,low,100.0,0.542,43,2024-05-30 22:26:00
MSG00267,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,Email,No,No,high,100.0,-0.424,55,2024-10-03 11:38:00
MSG00268,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,Email,No,No,high,,-0.307,55,2024-11-18 03:04:00
MSG00269,Elon Musk BTC giveaway! Limited time offer.,scam,giveaway,Telegram,No,Yes,medium,100.0,-0.725,43,2024-06-23 05:45:00
MSG00270,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,low,,0.276,47,2024-02-08 05:20:00
MSG00271,Latest Bitcoin market update and trends.,legit,none,Email,No,No,high,,-0.055,40,2024-04-10 02:24:00
MSG00272,Tips for long-term crypto investment.,legit,none,Telegram,No,No,medium,,0.306,37,2024-12-12 09:27:00
MSG00273,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,Email,No,No,low,,0.305,43,2024-06-18 02:20:00
MSG00274,How to secure your crypto wallet effectively.,legit,none,WhatsApp,No,No,low,,0.868,45,2024-01-27 11:05:00
MSG00275,Elon Musk BTC giveaway! Limited time offer.,scam,giveaway,Email,No,Yes,low,100.0,0.136,43,2024-03-19 03:12:00
MSG00276,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,Discord,No,No,low,200.0,-0.454,55,2024-03-23 00:38:00
MSG00277,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Email,No,Yes,low,100.0,0.582,43,2024-05-20 15:44:00
MSG00278,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,medium,,0.031,37,2024-03-04 03:51:00
MSG00279,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,Telegram,Yes,No,low,,-0.478,69,2024-06-20 12:01:00
MSG00280,Urgent: Your wallet is compromised. Verify immediately.,scam,investment,Email,No,No,high,,-0.477,55,2024-09-18 19:37:00
MSG00281,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,medium,,-0.386,47,2024-10-22 05:10:00
MSG00282,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Email,Yes,Yes,low,50.0,-0.044,69,2024-11-27 07:19:00
MSG00283,Elon Musk BTC giveaway! Limited time offer.,scam,ponzi,WhatsApp,No,Yes,high,50.0,0.524,43,2024-02-29 14:47:00
MSG00284,Invest now and double your Bitcoin in 24 hours.,scam,investment,Twitter,No,Yes,low,,0.658,47,2024-05-27 04:56:00
MSG00285,How to secure your crypto wallet effectively.,legit,none,Email,No,No,high,,-0.116,45,2024-05-29 13:39:00
MSG00286,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,WhatsApp,Yes,Yes,medium,50.0,0.026,69,2024-11-28 15:07:00
MSG00287,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,high,,0.614,37,2024-01-16 20:27:00
MSG00288,Urgent: Your wallet is compromised. Verify immediately.,scam,phishing,Telegram,No,No,low,200.0,-0.311,55,2024-02-16 10:17:00
MSG00289,Bitcoin price shows strong resistance near 65k.,legit,none,WhatsApp,No,No,low,,-0.426,47,2024-05-11 01:24:00
MSG00290,Latest Bitcoin market update and trends.,legit,none,Email,No,No,medium,,-0.103,40,2024-10-01 21:13:00
MSG00291,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,Telegram,Yes,Yes,medium,,-0.643,69,2024-10-13 05:11:00
MSG00292,How to secure your crypto wallet effectively.,legit,none,Twitter,No,No,low,,0.957,45,2024-12-03 03:34:00
MSG00293,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,Telegram,No,No,medium,50.0,-0.449,47,2024-03-23 04:06:00
MSG00294,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,low,,-0.519,40,2024-02-18 23:59:00
MSG00295,Tips for long-term crypto investment.,legit,none,Twitter,No,No,medium,,0.196,37,2024-02-05 10:40:00
MSG00296,Bitcoin price shows strong resistance near 65k.,legit,none,WhatsApp,No,No,medium,,-0.531,47,2024-06-07 05:03:00
MSG00297,How to secure your crypto wallet effectively.,legit,none,Discord,No,No,medium,,-0.532,45,2024-08-20 05:14:00
MSG00298,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,Telegram,No,Yes,high,50.0,-0.173,43,2024-07-19 08:39:00
MSG00299,Tips for long-term crypto investment.,legit,none,Discord,No,No,high,,0.823,37,2024-11-07 01:52:00
MSG00300,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,WhatsApp,Yes,Yes,medium,200.0,-0.183,69,2024-08-06 08:55:00
MSG00301,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,ponzi,WhatsApp,No,No,low,100.0,0.715,43,2024-04-15 02:43:00
MSG00302,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,WhatsApp,Yes,Yes,high,50.0,-0.223,69,2024-07-04 16:22:00
MSG00303,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,medium,,0.694,48,2024-03-08 07:55:00
MSG00304,Bitcoin price shows strong resistance near 65k.,legit,none,Email,No,No,medium,,0.347,47,2024-01-29 19:08:00
MSG00305,How to secure your crypto wallet effectively.,legit,none,Discord,No,No,high,,0.343,45,2024-06-07 00:38:00
MSG00306,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,Email,No,Yes,low,50.0,0.874,43,2024-03-26 10:14:00
MSG00307,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,ponzi,Telegram,No,No,low,100.0,0.551,43,2024-10-04 04:32:00
MSG00308,Invest now and double your Bitcoin in 24 hours.,scam,investment,Email,No,No,high,200.0,-0.068,47,2024-12-07 20:56:00
MSG00309,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,Email,No,No,high,50.0,0.483,43,2024-01-12 19:27:00
MSG00310,Invest now and double your Bitcoin in 24 hours.,scam,ponzi,Discord,No,Yes,medium,50.0,-0.608,47,2024-06-16 11:52:00
MSG00311,Invest now and double your Bitcoin in 24 hours.,scam,giveaway,WhatsApp,No,No,high,100.0,-0.485,47,2024-12-21 19:16:00
MSG00312,Elon Musk BTC giveaway! Limited time offer.,scam,giveaway,Email,No,No,high,200.0,-0.632,43,2024-02-12 18:25:00
MSG00313,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,low,,-0.175,47,2024-06-17 12:35:00
MSG00314,How to secure your crypto wallet effectively.,legit,none,Twitter,No,No,low,,0.011,45,2024-09-28 18:09:00
MSG00315,Tips for long-term crypto investment.,legit,none,Discord,No,No,medium,,0.319,37,2024-01-12 10:55:00
MSG00316,Tips for long-term crypto investment.,legit,none,Discord,No,No,medium,,-0.976,37,2024-07-19 01:26:00
MSG00317,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,WhatsApp,Yes,Yes,low,,0.836,69,2024-04-18 10:10:00
MSG00318,How to secure your crypto wallet effectively.,legit,none,Discord,No,No,high,,-0.495,45,2024-09-15 02:18:00
MSG00319,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Email,No,Yes,medium,50.0,0.98,43,2024-06-13 11:08:00
MSG00320,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,Twitter,Yes,No,medium,200.0,-0.888,69,2024-01-07 21:09:00
MSG00321,Bitcoin price shows strong resistance near 65k.,legit,none,WhatsApp,No,No,medium,,0.29,47,2024-08-29 05:22:00
MSG00322,Tips for long-term crypto investment.,legit,none,Twitter,No,No,low,,-0.577,37,2024-12-12 05:58:00
MSG00323,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,Email,Yes,Yes,high,,-0.641,69,2024-08-17 00:01:00
MSG00324,How to secure your crypto wallet effectively.,legit,none,Discord,No,No,low,,0.505,45,2024-10-17 00:43:00
MSG00325,Blockchain technology explained in simple terms.,legit,none,Telegram,No,No,high,,-0.519,48,2024-10-10 09:00:00
MSG00326,Elon Musk BTC giveaway! Limited time offer.,scam,giveaway,Twitter,No,No,medium,,-0.805,43,2024-06-18 01:00:00
MSG00327,Blockchain technology explained in simple terms.,legit,none,Discord,No,No,high,,0.91,48,2024-10-15 20:53:00
MSG00328,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,WhatsApp,Yes,No,medium,200.0,-0.136,69,2024-10-03 18:15:00
MSG00329,Tips for long-term crypto investment.,legit,none,Email,No,No,low,,0.426,37,2024-02-29 17:43:00
MSG00330,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,impersonation,Telegram,No,Yes,medium,100.0,-0.787,43,2024-01-04 18:47:00
MSG00331,Elon Musk BTC giveaway! Limited time offer.,scam,investment,Email,No,No,low,50.0,-0.138,43,2024-10-24 03:05:00
MSG00332,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,medium,,0.108,47,2024-08-24 05:49:00
MSG00333,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,WhatsApp,Yes,No,low,50.0,0.144,69,2024-05-03 11:40:00
MSG00334,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Email,No,No,medium,50.0,-0.873,43,2024-11-12 12:31:00
MSG00335,Elon Musk BTC giveaway! Limited time offer.,scam,investment,WhatsApp,No,Yes,medium,100.0,0.888,43,2024-12-27 00:46:00
MSG00336,Latest Bitcoin market update and trends.,legit,none,Twitter,No,No,low,,-0.391,40,2024-10-15 03:13:00
MSG00337,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,Email,No,No,medium,50.0,-0.399,47,2024-05-26 06:08:00
MSG00338,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,WhatsApp,No,Yes,medium,200.0,0.936,55,2024-06-25 12:40:00
MSG00339,Elon Musk BTC giveaway! Limited time offer.,scam,investment,WhatsApp,No,No,high,50.0,0.184,43,2024-05-11 00:27:00
MSG00340,Latest Bitcoin market update and trends.,legit,none,Telegram,No,No,medium,,0.595,40,2024-02-20 08:38:00
MSG00341,Elon Musk BTC giveaway! Limited time offer.,scam,giveaway,Email,No,No,high,50.0,0.43,43,2024-10-01 12:23:00
MSG00342,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,medium,,0.164,40,2024-10-31 14:20:00
MSG00343,Blockchain technology explained in simple terms.,legit,none,Discord,No,No,high,,0.276,48,2024-03-02 21:10:00
MSG00344,How to secure your crypto wallet effectively.,legit,none,Email,No,No,low,,0.294,45,2024-02-02 06:08:00
MSG00345,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,Twitter,No,No,medium,50.0,0.021,55,2024-06-09 22:48:00
MSG00346,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,WhatsApp,No,Yes,high,50.0,-0.31,55,2024-01-18 21:15:00
MSG00347,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,WhatsApp,Yes,Yes,low,,0.663,69,2024-04-13 03:57:00
MSG00348,Urgent: Your wallet is compromised. Verify immediately.,scam,investment,WhatsApp,No,Yes,high,200.0,-0.303,55,2024-03-12 02:05:00
MSG00349,Elon Musk BTC giveaway! Limited time offer.,scam,investment,Twitter,No,No,high,,-0.955,43,2024-09-06 19:43:00
MSG00350,How to secure your crypto wallet effectively.,legit,none,Telegram,No,No,high,,-0.651,45,2024-04-26 14:34:00
MSG00351,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,WhatsApp,No,No,medium,50.0,-0.627,47,2024-11-10 16:05:00
MSG00352,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,Telegram,Yes,No,medium,200.0,-0.991,69,2024-06-05 09:50:00
MSG00353,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,high,,-0.796,48,2024-05-16 03:21:00
MSG00354,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,WhatsApp,No,No,high,200.0,0.055,55,2024-08-16 05:08:00
MSG00355,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,Discord,No,No,medium,200.0,0.235,47,2024-08-04 14:13:00
MSG00356,How to secure your crypto wallet effectively.,legit,none,Email,No,No,low,,-0.523,45,2024-03-26 03:49:00
MSG00357,Blockchain technology explained in simple terms.,legit,none,Telegram,No,No,high,,-0.223,48,2024-04-10 09:24:00
MSG00358,Elon Musk BTC giveaway! Limited time offer.,scam,giveaway,WhatsApp,No,Yes,high,50.0,0.11,43,2024-12-22 13:06:00
MSG00359,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Email,No,Yes,high,,0.731,43,2024-01-07 23:28:00
MSG00360,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,WhatsApp,No,Yes,high,200.0,-0.182,43,2024-12-24 01:31:00
MSG00361,Elon Musk BTC giveaway! Limited time offer.,scam,impersonation,Telegram,No,No,low,50.0,-0.416,43,2024-07-19 03:24:00
MSG00362,Tips for long-term crypto investment.,legit,none,Email,No,No,low,,0.561,37,2024-12-26 16:13:00
MSG00363,Tips for long-term crypto investment.,legit,none,Twitter,No,No,medium,,0.55,37,2024-09-24 03:22:00
MSG00364,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,low,,0.98,40,2024-03-15 13:51:00
MSG00365,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,medium,,-0.474,48,2024-03-04 08:08:00
MSG00366,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,Telegram,Yes,Yes,high,100.0,0.722,69,2024-11-07 18:45:00
MSG00367,Tips for long-term crypto investment.,legit,none,Telegram,No,No,low,,0.627,37,2024-02-13 05:21:00
MSG00368,Invest now and double your Bitcoin in 24 hours.,scam,investment,Discord,No,No,medium,100.0,-0.421,47,2024-07-13 16:09:00
